,id,sales
1998,1998,15
1999,1999,16
2000,2000,16
2001,2001,24
2002,2002,21
2003,2003,19
2004,2004,14
2005,2005,14
2006,2006,13
2007,2007,23
2008,2008,19
2009,2009,20
2010,2010,10
2011,2011,16
2012,2012,13
2013,2013,12
2014,2014,9
2015,2015,9
2016,2016,8
2017,2017,15
2018,2018,12
2019,2019,13
2020,2020,11
2021,2021,18
2022,2022,15
2023,2023,14
2024,2024,10
2025,2025,10
2026,2026,9
2027,2027,17
2028,2028,14
2029,2029,15
2030,2030,11
2031,2031,17
2032,2032,15
2033,2033,13
2034,2034,10
2035,2035,10
2036,2036,8
2037,2037,16
2038,2038,13
2039,2039,14
2040,2040,11
2041,2041,18
2042,2042,15
2043,2043,14
2044,2044,10
2045,2045,10
2046,2046,9
2047,2047,17
2048,2048,14
2049,2049,15
2050,2050,12
2051,2051,19
2052,2052,16
2053,2053,14
2054,2054,10
2055,2055,9
2056,2056,8
2057,2057,18
2058,2058,15
2059,2059,16
2060,2060,12
2061,2061,18
2062,2062,16
2063,2063,14
2064,2064,11
2065,2065,11
2066,2066,10
2067,2067,17
2068,2068,14
2069,2069,15
2070,2070,16
2071,2071,23
2072,2072,20
2073,2073,18
2074,2074,14
2075,2075,14
2076,2076,13
2077,2077,22
2078,2078,18
2079,2079,20
2080,2080,39
2081,2081,55
2082,2082,50
2083,2083,46
2084,2084,32
2085,2085,32
2086,2086,30
2087,2087,53
2088,2088,46
2089,2089,49
2090,2090,41
2091,2091,57
2092,2092,51
2093,2093,48
2094,2094,34
2095,2095,34
2096,2096,32
2097,2097,55
2098,2098,48
2099,2099,51
2100,2100,43
2101,2101,59
2102,2102,54
2103,2103,50
2104,2104,35
2105,2105,35
2106,2106,32
2107,2107,57
2108,2108,50
2109,2109,53
2110,2110,43
2111,2111,60
2112,2112,54
2113,2113,50
2114,2114,36
2115,2115,35
2116,2116,33
2117,2117,57
2118,2118,50
2119,2119,53
2120,2120,51
2121,2121,69
2122,2122,63
2123,2123,59
2124,2124,40
2125,2125,40
2126,2126,38
2127,2127,67
2128,2128,59
2129,2129,62
2130,2130,38
2131,2131,52
2132,2132,47
2133,2133,44
2134,2134,31
2135,2135,31
2136,2136,29
2137,2137,50
2138,2138,44
2139,2139,46
2140,2140,40
2141,2141,56
2142,2142,51
2143,2143,46
2144,2144,34
2145,2145,34
2146,2146,31
2147,2147,54
2148,2148,47
2149,2149,50
2150,2150,39
2151,2151,56
2152,2152,50
2153,2153,47
2154,2154,33
2155,2155,33
2156,2156,31
2157,2157,53
2158,2158,47
2159,2159,50
2160,2160,41
2161,2161,57
2162,2162,51
2163,2163,48
2164,2164,34
2165,2165,34
2166,2166,32
2167,2167,55
2168,2168,48
2169,2169,51
2170,2170,43
2171,2171,59
2172,2172,53
2173,2173,50
2174,2174,35
2175,2175,35
2176,2176,33
2177,2177,57
2178,2178,50
2179,2179,53
2180,2180,44
2181,2181,60
2182,2182,54
2183,2183,50
2184,2184,36
2185,2185,36
2186,2186,33
2187,2187,58
2188,2188,50
2189,2189,53
2190,2190,51
2191,2191,70
2192,2192,63
2193,2193,59
2194,2194,40
2195,2195,40
2196,2196,38
2197,2197,67
2198,2198,59
2199,2199,63
2200,2200,38
2201,2201,52
2202,2202,47
2203,2203,44
2204,2204,31
2205,2205,31
2206,2206,29
2207,2207,50
2208,2208,44
2209,2209,46
2210,2210,39
2211,2211,56
2212,2212,50
2213,2213,46
2214,2214,33
2215,2215,33
2216,2216,31
2217,2217,54
2218,2218,46
2219,2219,50
2220,2220,39
2221,2221,56
2222,2222,50
2223,2223,47
2224,2224,33
2225,2225,33
2226,2226,30
2227,2227,53
2228,2228,47
2229,2229,49
2230,2230,41
2231,2231,57
2232,2232,52
2233,2233,48
2234,2234,34
2235,2235,34
2236,2236,32
2237,2237,55
2238,2238,48
2239,2239,51
2240,2240,42
2241,2241,59
2242,2242,53
2243,2243,49
2244,2244,34
2245,2245,34
2246,2246,32
2247,2247,56
2248,2248,49
2249,2249,52
2250,2250,43
2251,2251,60
2252,2252,54
2253,2253,50
2254,2254,35
2255,2255,35
2256,2256,33
2257,2257,57
2258,2258,50
2259,2259,53
2260,2260,51
2261,2261,69
2262,2262,63
2263,2263,59
2264,2264,40
2265,2265,40
2266,2266,37
2267,2267,67
2268,2268,59
2269,2269,62
2270,2270,38
2271,2271,53
2272,2272,47
2273,2273,44
2274,2274,32
2275,2275,32
2276,2276,29
2277,2277,51
2278,2278,44
2279,2279,47
2280,2280,39
2281,2281,56
2282,2282,50
2283,2283,46
2284,2284,33
2285,2285,33
2286,2286,31
2287,2287,54
2288,2288,46
2289,2289,50
2290,2290,39
2291,2291,55
2292,2292,50
2293,2293,46
2294,2294,33
2295,2295,33
2296,2296,30
2297,2297,53
2298,2298,47
2299,2299,49
2300,2300,41
2301,2301,57
2302,2302,51
2303,2303,48
2304,2304,34
2305,2305,34
2306,2306,32
2307,2307,55
2308,2308,48
2309,2309,51
2310,2310,43
2311,2311,59
2312,2312,54
2313,2313,50
2314,2314,35
2315,2315,35
2316,2316,33
2317,2317,57
2318,2318,50
2319,2319,53
2320,2320,43
2321,2321,59
2322,2322,53
2323,2323,49
2324,2324,34
2325,2325,34
2326,2326,32
2327,2327,57
2328,2328,49
2329,2329,52
2330,2330,50
2331,2331,68
2332,2332,62
2333,2333,58
2334,2334,39
2335,2335,39
2336,2336,37
2337,2337,66
2338,2338,58
2339,2339,61
2340,2340,39
2341,2341,55
2342,2342,49
2343,2343,46
2344,2344,32
2345,2345,32
2346,2346,30
2347,2347,53
2348,2348,46
2349,2349,49
2350,2350,41
2351,2351,57
2352,2352,51
2353,2353,48
2354,2354,34
2355,2355,34
2356,2356,32
2357,2357,55
2358,2358,48
2359,2359,51
2360,2360,43
2361,2361,59
2362,2362,53
2363,2363,50
2364,2364,35
2365,2365,35
2366,2366,32
2367,2367,57
2368,2368,50
2369,2369,53
2370,2370,43
2371,2371,59
2372,2372,53
2373,2373,50
2374,2374,35
2375,2375,35
2376,2376,33
2377,2377,57
2378,2378,50
2379,2379,53
2380,2380,51
2381,2381,69
2382,2382,63
2383,2383,59
2384,2384,40
2385,2385,40
2386,2386,38
2387,2387,67
2388,2388,59
2389,2389,62
2390,2390,38
2391,2391,52
2392,2392,47
2393,2393,44
2394,2394,31
2395,2395,31
2396,2396,29
2397,2397,50
2398,2398,44
2399,2399,46
2400,2400,39
2401,2401,56
2402,2402,50
2403,2403,46
2404,2404,34
2405,2405,33
2406,2406,31
2407,2407,54
2408,2408,46
2409,2409,49
2410,2410,39
2411,2411,55
2412,2412,50
2413,2413,46
2414,2414,33
2415,2415,33
2416,2416,30
2417,2417,53
2418,2418,47
2419,2419,49
2420,2420,41
2421,2421,57
2422,2422,51
2423,2423,47
2424,2424,34
2425,2425,34
2426,2426,32
2427,2427,55
2428,2428,48
2429,2429,51
2430,2430,42
2431,2431,59
2432,2432,53
2433,2433,49
2434,2434,35
2435,2435,35
2436,2436,33
2437,2437,57
2438,2438,50
2439,2439,53
2440,2440,43
2441,2441,60
2442,2442,54
2443,2443,50
2444,2444,36
2445,2445,35
2446,2446,33
2447,2447,57
2448,2448,50
2449,2449,53
2450,2450,51
2451,2451,69
2452,2452,63
2453,2453,59
2454,2454,40
2455,2455,40
2456,2456,38
2457,2457,67
2458,2458,59
2459,2459,63
2460,2460,38
2461,2461,52
2462,2462,47
2463,2463,44
2464,2464,31
2465,2465,31
2466,2466,29
2467,2467,50
2468,2468,44
2469,2469,46
2470,2470,39
2471,2471,56
2472,2472,50
2473,2473,46
2474,2474,33
2475,2475,33
2476,2476,31
2477,2477,53
2478,2478,46
2479,2479,49
2480,2480,39
2481,2481,55
2482,2482,50
2483,2483,46
2484,2484,33
2485,2485,33
2486,2486,30
2487,2487,53
2488,2488,47
2489,2489,49
2490,2490,41
2491,2491,57
2492,2492,51
2493,2493,48
2494,2494,34
2495,2495,34
2496,2496,32
2497,2497,55
2498,2498,48
2499,2499,51
2500,2500,42
2501,2501,59
2502,2502,53
2503,2503,49
2504,2504,34
2505,2505,34
2506,2506,32
2507,2507,56
2508,2508,49
2509,2509,52
2510,2510,43
2511,2511,60
2512,2512,54
2513,2513,50
2514,2514,35
2515,2515,35
2516,2516,33
2517,2517,57
2518,2518,50
2519,2519,53
2520,2520,51
2521,2521,69
2522,2522,63
2523,2523,59
2524,2524,40
2525,2525,40
2526,2526,37
2527,2527,67
2528,2528,59
2529,2529,62
2530,2530,38
2531,2531,53
2532,2532,47
2533,2533,44
2534,2534,31
2535,2535,31
2536,2536,29
2537,2537,51
2538,2538,44
2539,2539,47
2540,2540,39
2541,2541,56
2542,2542,50
2543,2543,46
2544,2544,33
2545,2545,33
2546,2546,31
2547,2547,53
2548,2548,46
2549,2549,49
2550,2550,39
2551,2551,55
2552,2552,50
2553,2553,46
2554,2554,33
2555,2555,32
2556,2556,30
2557,2557,53
2558,2558,46
2559,2559,49
2560,2560,41
2561,2561,57
2562,2562,51
2563,2563,48
2564,2564,34
2565,2565,34
2566,2566,32
2567,2567,55
2568,2568,48
2569,2569,51
2570,2570,43
2571,2571,59
2572,2572,53
2573,2573,50
2574,2574,35
2575,2575,35
2576,2576,33
2577,2577,57
2578,2578,50
2579,2579,53
2580,2580,42
2581,2581,59
2582,2582,53
2583,2583,49
2584,2584,34
2585,2585,34
2586,2586,32
2587,2587,56
2588,2588,49
2589,2589,52
2590,2590,50
2591,2591,68
2592,2592,62
2593,2593,58
2594,2594,39
2595,2595,39
2596,2596,37
2597,2597,66
2598,2598,58
2599,2599,61
2600,2600,52
2601,2601,75
2602,2602,66
2603,2603,61
2604,2604,44
2605,2605,44
2606,2606,40
2607,2607,71
2608,2608,61
2609,2609,65
2610,2610,55
2611,2611,78
2612,2612,69
2613,2613,64
2614,2614,46
2615,2615,46
2616,2616,42
2617,2617,75
2618,2618,64
2619,2619,68
2620,2620,56
2621,2621,80
2622,2622,71
2623,2623,65
2624,2624,48
2625,2625,48
2626,2626,43
2627,2627,76
2628,2628,66
2629,2629,70
2630,2630,57
2631,2631,81
2632,2632,71
2633,2633,66
2634,2634,47
2635,2635,47
2636,2636,44
2637,2637,77
2638,2638,67
2639,2639,70
2640,2640,68
2641,2641,95
2642,2642,85
2643,2643,79
2644,2644,56
2645,2645,56
2646,2646,51
2647,2647,91
2648,2648,80
2649,2649,84
2650,2650,49
2651,2651,71
2652,2652,62
2653,2653,57
2654,2654,41
2655,2655,41
2656,2656,38
2657,2657,68
2658,2658,58
2659,2659,61
2660,2660,52
2661,2661,75
2662,2662,66
2663,2663,61
2664,2664,45
2665,2665,45
2666,2666,40
2667,2667,72
2668,2668,61
2669,2669,65
2670,2670,53
2671,2671,76
2672,2672,67
2673,2673,62
2674,2674,44
2675,2675,44
2676,2676,40
2677,2677,72
2678,2678,62
2679,2679,66
2680,2680,54
2681,2681,78
2682,2682,69
2683,2683,64
2684,2684,46
2685,2685,46
2686,2686,43
2687,2687,75
2688,2688,64
2689,2689,68
2690,2690,56
2691,2691,79
2692,2692,71
2693,2693,65
2694,2694,47
2695,2695,47
2696,2696,43
2697,2697,76
2698,2698,65
2699,2699,70
2700,2700,57
2701,2701,81
2702,2702,72
2703,2703,67
2704,2704,47
2705,2705,47
2706,2706,44
2707,2707,78
2708,2708,67
2709,2709,71
2710,2710,69
2711,2711,95
2712,2712,86
2713,2713,79
2714,2714,56
2715,2715,56
2716,2716,51
2717,2717,91
2718,2718,80
2719,2719,84
2720,2720,49
2721,2721,71
2722,2722,62
2723,2723,57
2724,2724,41
2725,2725,41
2726,2726,38
2727,2727,67
2728,2728,58
2729,2729,61
2730,2730,52
2731,2731,75
2732,2732,66
2733,2733,61
2734,2734,45
2735,2735,44
2736,2736,40
2737,2737,71
2738,2738,61
2739,2739,65
2740,2740,53
2741,2741,75
2742,2742,67
2743,2743,62
2744,2744,44
2745,2745,44
2746,2746,40
2747,2747,72
2748,2748,62
2749,2749,66
2750,2750,55
2751,2751,79
2752,2752,70
2753,2753,64
2754,2754,46
2755,2755,46
2756,2756,43
2757,2757,75
2758,2758,64
2759,2759,69
2760,2760,56
2761,2761,79
2762,2762,70
2763,2763,65
2764,2764,47
2765,2765,47
2766,2766,43
2767,2767,76
2768,2768,65
2769,2769,69
2770,2770,57
2771,2771,81
2772,2772,71
2773,2773,66
2774,2774,47
2775,2775,47
2776,2776,44
2777,2777,77
2778,2778,67
2779,2779,70
2780,2780,68
2781,2781,95
2782,2782,85
2783,2783,79
2784,2784,56
2785,2785,56
2786,2786,51
2787,2787,91
2788,2788,79
2789,2789,84
2790,2790,49
2791,2791,71
2792,2792,62
2793,2793,58
2794,2794,41
2795,2795,41
2796,2796,38
2797,2797,68
2798,2798,58
2799,2799,62
2800,2800,52
2801,2801,75
2802,2802,66
2803,2803,61
2804,2804,45
2805,2805,45
2806,2806,40
2807,2807,72
2808,2808,61
2809,2809,65
2810,2810,52
2811,2811,75
2812,2812,66
2813,2813,62
2814,2814,44
2815,2815,44
2816,2816,40
2817,2817,72
2818,2818,62
2819,2819,65
2820,2820,55
2821,2821,78
2822,2822,69
2823,2823,64
2824,2824,46
2825,2825,46
2826,2826,43
2827,2827,75
2828,2828,64
2829,2829,68
2830,2830,56
2831,2831,80
2832,2832,71
2833,2833,65
2834,2834,48
2835,2835,48
2836,2836,43
2837,2837,76
2838,2838,66
2839,2839,70
2840,2840,56
2841,2841,80
2842,2842,71
2843,2843,65
2844,2844,46
2845,2845,46
2846,2846,43
2847,2847,76
2848,2848,66
2849,2849,70
2850,2850,66
2851,2851,94
2852,2852,84
2853,2853,78
2854,2854,54
2855,2855,54
2856,2856,51
2857,2857,90
2858,2858,78
2859,2859,83
2860,2860,35
2861,2861,49
2862,2862,44
2863,2863,41
2864,2864,30
2865,2865,30
2866,2866,27
2867,2867,47
2868,2868,41
2869,2869,43
2870,2870,37
2871,2871,52
2872,2872,46
2873,2873,43
2874,2874,31
2875,2875,31
2876,2876,28
2877,2877,50
2878,2878,43
2879,2879,46
2880,2880,38
2881,2881,53
2882,2882,47
2883,2883,44
2884,2884,32
2885,2885,32
2886,2886,29
2887,2887,51
2888,2888,44
2889,2889,47
2890,2890,38
2891,2891,53
2892,2892,48
2893,2893,45
2894,2894,32
2895,2895,32
2896,2896,29
2897,2897,51
2898,2898,45
2899,2899,47
2900,2900,45
2901,2901,62
2902,2902,57
2903,2903,52
2904,2904,37
2905,2905,37
2906,2906,34
2907,2907,60
2908,2908,53
2909,2909,56
2910,2910,33
2911,2911,47
2912,2912,42
2913,2913,39
2914,2914,29
2915,2915,29
2916,2916,26
2917,2917,45
2918,2918,39
2919,2919,41
2920,2920,35
2921,2921,50
2922,2922,44
2923,2923,41
2924,2924,30
2925,2925,30
2926,2926,26
2927,2927,48
2928,2928,41
2929,2929,44
2930,2930,35
2931,2931,49
2932,2932,44
2933,2933,41
2934,2934,30
2935,2935,30
2936,2936,27
2937,2937,47
2938,2938,41
2939,2939,44
2940,2940,37
2941,2941,52
2942,2942,46
2943,2943,43
2944,2944,31
2945,2945,31
2946,2946,28
2947,2947,49
2948,2948,43
2949,2949,46
2950,2950,37
2951,2951,53
2952,2952,47
2953,2953,44
2954,2954,32
2955,2955,32
2956,2956,29
2957,2957,51
2958,2958,44
2959,2959,47
2960,2960,38
2961,2961,54
2962,2962,48
2963,2963,45
2964,2964,32
2965,2965,32
2966,2966,29
2967,2967,51
2968,2968,45
2969,2969,48
2970,2970,45
2971,2971,62
2972,2972,57
2973,2973,53
2974,2974,37
2975,2975,37
2976,2976,34
2977,2977,60
2978,2978,53
2979,2979,56
2980,2980,33
2981,2981,47
2982,2982,42
2983,2983,39
2984,2984,29
2985,2985,29
2986,2986,26
2987,2987,45
2988,2988,39
2989,2989,41
2990,2990,35
2991,2991,50
2992,2992,44
2993,2993,41
2994,2994,30
2995,2995,30
2996,2996,26
2997,2997,48
2998,2998,41
2999,2999,44
3000,3000,35
3001,3001,49
3002,3002,44
3003,3003,41
3004,3004,30
3005,3005,30
3006,3006,27
3007,3007,47
3008,3008,41
3009,3009,44
3010,3010,37
3011,3011,52
3012,3012,47
3013,3013,43
3014,3014,32
3015,3015,32
3016,3016,28
3017,3017,50
3018,3018,44
3019,3019,46
3020,3020,37
3021,3021,52
3022,3022,47
3023,3023,44
3024,3024,32
3025,3025,32
3026,3026,29
3027,3027,50
3028,3028,44
3029,3029,46
3030,3030,38
3031,3031,53
3032,3032,48
3033,3033,45
3034,3034,32
3035,3035,32
3036,3036,29
3037,3037,51
3038,3038,45
3039,3039,47
3040,3040,45
3041,3041,62
3042,3042,57
3043,3043,52
3044,3044,37
3045,3045,37
3046,3046,34
3047,3047,60
3048,3048,53
3049,3049,56
3050,3050,34
3051,3051,48
3052,3052,42
3053,3053,39
3054,3054,29
3055,3055,29
3056,3056,26
3057,3057,45
3058,3058,39
3059,3059,42
3060,3060,35
3061,3061,50
3062,3062,44
3063,3063,41
3064,3064,30
3065,3065,30
3066,3066,26
3067,3067,48
3068,3068,41
3069,3069,44
3070,3070,35
3071,3071,49
3072,3072,44
3073,3073,41
3074,3074,30
3075,3075,30
3076,3076,27
3077,3077,47
3078,3078,41
3079,3079,43
3080,3080,37
3081,3081,52
3082,3082,47
3083,3083,43
3084,3084,32
3085,3085,31
3086,3086,28
3087,3087,50
3088,3088,44
3089,3089,46
3090,3090,38
3091,3091,53
3092,3092,48
3093,3093,44
3094,3094,32
3095,3095,32
3096,3096,29
3097,3097,51
3098,3098,44
3099,3099,47
3100,3100,37
3101,3101,52
3102,3102,47
3103,3103,43
3104,3104,31
3105,3105,31
3106,3106,28
3107,3107,50
3108,3108,44
3109,3109,46
3110,3110,44
3111,3111,61
3112,3112,55
3113,3113,52
3114,3114,36
3115,3115,36
3116,3116,34
3117,3117,59
3118,3118,52
3119,3119,55
3120,3120,49
3121,3121,71
3122,3122,63
3123,3123,58
3124,3124,41
3125,3125,41
3126,3126,38
3127,3127,68
3128,3128,58
3129,3129,62
3130,3130,51
3131,3131,74
3132,3132,65
3133,3133,60
3134,3134,43
3135,3135,43
3136,3136,40
3137,3137,70
3138,3138,60
3139,3139,64
3140,3140,54
3141,3141,76
3142,3142,67
3143,3143,62
3144,3144,45
3145,3145,45
3146,3146,41
3147,3147,72
3148,3148,62
3149,3149,66
3150,3150,55
3151,3151,77
3152,3152,68
3153,3153,63
3154,3154,45
3155,3155,45
3156,3156,42
3157,3157,74
3158,3158,63
3159,3159,67
3160,3160,65
3161,3161,91
3162,3162,81
3163,3163,75
3164,3164,53
3165,3165,53
3166,3166,49
3167,3167,87
3168,3168,76
3169,3169,80
3170,3170,47
3171,3171,68
3172,3172,60
3173,3173,55
3174,3174,40
3175,3175,39
3176,3176,37
3177,3177,65
3178,3178,55
3179,3179,59
3180,3180,49
3181,3181,71
3182,3182,62
3183,3183,57
3184,3184,42
3185,3185,42
3186,3186,38
3187,3187,68
3188,3188,58
3189,3189,61
3190,3190,50
3191,3191,72
3192,3192,63
3193,3193,58
3194,3194,42
3195,3195,42
3196,3196,38
3197,3197,68
3198,3198,59
3199,3199,62
3200,3200,51
3201,3201,74
3202,3202,65
3203,3203,60
3204,3204,43
3205,3205,43
3206,3206,40
3207,3207,70
3208,3208,60
3209,3209,64
3210,3210,53
3211,3211,75
3212,3212,67
3213,3213,61
3214,3214,44
3215,3215,44
3216,3216,41
3217,3217,72
3218,3218,62
3219,3219,66
3220,3220,55
3221,3221,77
3222,3222,68
3223,3223,63
3224,3224,45
3225,3225,45
3226,3226,42
3227,3227,74
3228,3228,64
3229,3229,67
3230,3230,66
3231,3231,91
3232,3232,82
3233,3233,76
3234,3234,53
3235,3235,53
3236,3236,49
3237,3237,87
3238,3238,76
3239,3239,81
3240,3240,47
3241,3241,68
3242,3242,60
3243,3243,55
3244,3244,40
3245,3245,39
3246,3246,37
3247,3247,65
3248,3248,55
3249,3249,59
3250,3250,49
3251,3251,71
3252,3252,62
3253,3253,57
3254,3254,42
3255,3255,42
3256,3256,38
3257,3257,67
3258,3258,57
3259,3259,61
3260,3260,50
3261,3261,72
3262,3262,63
3263,3263,58
3264,3264,41
3265,3265,41
3266,3266,38
3267,3267,68
3268,3268,59
3269,3269,62
3270,3270,52
3271,3271,74
3272,3272,65
3273,3273,60
3274,3274,43
3275,3275,43
3276,3276,40
3277,3277,71
3278,3278,61
3279,3279,64
3280,3280,53
3281,3281,75
3282,3282,67
3283,3283,61
3284,3284,44
3285,3285,44
3286,3286,41
3287,3287,72
3288,3288,61
3289,3289,66
3290,3290,55
3291,3291,77
3292,3292,68
3293,3293,63
3294,3294,45
3295,3295,45
3296,3296,42
3297,3297,74
3298,3298,63
3299,3299,67
3300,3300,65
3301,3301,90
3302,3302,81
3303,3303,75
3304,3304,53
3305,3305,53
3306,3306,49
3307,3307,87
3308,3308,76
3309,3309,80
3310,3310,47
3311,3311,69
3312,3312,60
3313,3313,55
3314,3314,40
3315,3315,40
3316,3316,37
3317,3317,65
3318,3318,56
3319,3319,59
3320,3320,49
3321,3321,71
3322,3322,62
3323,3323,57
3324,3324,42
3325,3325,42
3326,3326,38
3327,3327,68
3328,3328,58
3329,3329,61
3330,3330,50
3331,3331,71
3332,3332,63
3333,3333,58
3334,3334,41
3335,3335,41
3336,3336,38
3337,3337,68
3338,3338,58
3339,3339,62
3340,3340,51
3341,3341,74
3342,3342,65
3343,3343,60
3344,3344,43
3345,3345,43
3346,3346,40
3347,3347,70
3348,3348,60
3349,3349,64
3350,3350,53
3351,3351,76
3352,3352,67
3353,3353,62
3354,3354,45
3355,3355,45
3356,3356,41
3357,3357,72
3358,3358,62
3359,3359,66
3360,3360,54
3361,3361,76
3362,3362,67
3363,3363,62
3364,3364,44
3365,3365,44
3366,3366,41
3367,3367,72
3368,3368,62
3369,3369,66
3370,3370,63
3371,3371,90
3372,3372,80
3373,3373,74
3374,3374,52
3375,3375,52
3376,3376,48
3377,3377,86
3378,3378,74
3379,3379,79
3380,3380,47
3381,3381,67
3382,3382,59
3383,3383,55
3384,3384,39
3385,3385,39
3386,3386,36
3387,3387,64
3388,3388,55
3389,3389,58
3390,3390,49
3391,3391,70
3392,3392,62
3393,3393,57
3394,3394,41
3395,3395,41
3396,3396,38
3397,3397,67
3398,3398,57
3399,3399,61
3400,3400,51
3401,3401,71
3402,3402,63
3403,3403,58
3404,3404,42
3405,3405,42
3406,3406,39
3407,3407,68
3408,3408,59
3409,3409,62
3410,3410,52
3411,3411,73
3412,3412,64
3413,3413,60
3414,3414,43
3415,3415,43
3416,3416,40
3417,3417,70
3418,3418,60
3419,3419,63
3420,3420,62
3421,3421,86
3422,3422,77
3423,3423,71
3424,3424,50
3425,3425,50
3426,3426,46
3427,3427,83
3428,3428,72
3429,3429,76
3430,3430,45
3431,3431,64
3432,3432,56
3433,3433,51
3434,3434,37
3435,3435,37
3436,3436,34
3437,3437,61
3438,3438,52
3439,3439,55
3440,3440,47
3441,3441,67
3442,3442,59
3443,3443,54
3444,3444,40
3445,3445,40
3446,3446,36
3447,3447,64
3448,3448,55
3449,3449,58
3450,3450,47
3451,3451,68
3452,3452,59
3453,3453,55
3454,3454,39
3455,3455,39
3456,3456,36
3457,3457,64
3458,3458,55
3459,3459,59
3460,3460,49
3461,3461,70
3462,3462,62
3463,3463,57
3464,3464,41
3465,3465,41
3466,3466,38
3467,3467,67
3468,3468,57
3469,3469,61
3470,3470,50
3471,3471,71
3472,3472,63
3473,3473,58
3474,3474,42
3475,3475,42
3476,3476,39
3477,3477,68
3478,3478,58
3479,3479,62
3480,3480,53
3481,3481,73
3482,3482,65
3483,3483,60
3484,3484,43
3485,3485,43
3486,3486,40
3487,3487,70
3488,3488,61
3489,3489,64
3490,3490,62
3491,3491,87
3492,3492,78
3493,3493,72
3494,3494,50
3495,3495,50
3496,3496,46
3497,3497,83
3498,3498,72
3499,3499,76
3500,3500,44
3501,3501,64
3502,3502,56
3503,3503,51
3504,3504,37
3505,3505,37
3506,3506,34
3507,3507,61
3508,3508,52
3509,3509,55
3510,3510,46
3511,3511,67
3512,3512,59
3513,3513,54
3514,3514,40
3515,3515,40
3516,3516,36
3517,3517,64
3518,3518,54
3519,3519,58
3520,3520,47
3521,3521,68
3522,3522,59
3523,3523,55
3524,3524,39
3525,3525,39
3526,3526,36
3527,3527,64
3528,3528,55
3529,3529,58
3530,3530,49
3531,3531,70
3532,3532,62
3533,3533,57
3534,3534,42
3535,3535,42
3536,3536,38
3537,3537,67
3538,3538,57
3539,3539,61
3540,3540,50
3541,3541,71
3542,3542,63
3543,3543,58
3544,3544,42
3545,3545,42
3546,3546,38
3547,3547,68
3548,3548,58
3549,3549,62
3550,3550,52
3551,3551,73
3552,3552,64
3553,3553,60
3554,3554,43
3555,3555,43
3556,3556,40
3557,3557,70
3558,3558,60
3559,3559,63
3560,3560,62
3561,3561,86
3562,3562,77
3563,3563,71
3564,3564,50
3565,3565,50
3566,3566,46
3567,3567,83
3568,3568,72
3569,3569,76
3570,3570,45
3571,3571,65
3572,3572,56
3573,3573,52
3574,3574,37
3575,3575,37
3576,3576,34
3577,3577,62
3578,3578,52
3579,3579,56
3580,3580,46
3581,3581,67
3582,3582,59
3583,3583,54
3584,3584,40
3585,3585,40
3586,3586,36
3587,3587,64
3588,3588,54
3589,3589,58
3590,3590,47
3591,3591,67
3592,3592,59
3593,3593,55
3594,3594,39
3595,3595,39
3596,3596,36
3597,3597,64
3598,3598,55
3599,3599,58
3600,3600,49
3601,3601,70
3602,3602,62
3603,3603,57
3604,3604,41
3605,3605,41
3606,3606,38
3607,3607,67
3608,3608,57
3609,3609,61
3610,3610,51
3611,3611,72
3612,3612,63
3613,3613,58
3614,3614,42
3615,3615,42
3616,3616,39
3617,3617,68
3618,3618,59
3619,3619,62
3620,3620,51
3621,3621,72
3622,3622,63
3623,3623,59
3624,3624,42
3625,3625,42
3626,3626,39
3627,3627,69
3628,3628,59
3629,3629,63
3630,3630,61
3631,3631,86
3632,3632,77
3633,3633,70
3634,3634,49
3635,3635,49
3636,3636,46
3637,3637,82
3638,3638,71
3639,3639,75
3640,3640,47
3641,3641,67
3642,3642,59
3643,3643,55
3644,3644,39
3645,3645,39
3646,3646,36
3647,3647,64
3648,3648,55
3649,3649,58
3650,3650,49
3651,3651,70
3652,3652,62
3653,3653,57
3654,3654,41
3655,3655,41
3656,3656,38
3657,3657,67
3658,3658,57
3659,3659,61
3660,3660,51
3661,3661,71
3662,3662,63
3663,3663,58
3664,3664,42
3665,3665,42
3666,3666,39
3667,3667,68
3668,3668,59
3669,3669,62
3670,3670,52
3671,3671,73
3672,3672,65
3673,3673,60
3674,3674,43
3675,3675,43
3676,3676,40
3677,3677,70
3678,3678,60
3679,3679,64
3680,3680,62
3681,3681,86
3682,3682,77
3683,3683,71
3684,3684,50
3685,3685,50
3686,3686,46
3687,3687,83
3688,3688,71
3689,3689,76
3690,3690,45
3691,3691,64
3692,3692,56
3693,3693,52
3694,3694,37
3695,3695,37
3696,3696,34
3697,3697,61
3698,3698,52
3699,3699,55
3700,3700,46
3701,3701,67
3702,3702,59
3703,3703,54
3704,3704,40
3705,3705,40
3706,3706,36
3707,3707,64
3708,3708,55
3709,3709,58
3710,3710,47
3711,3711,68
3712,3712,60
3713,3713,55
3714,3714,39
3715,3715,39
3716,3716,36
3717,3717,65
3718,3718,56
3719,3719,59
3720,3720,49
3721,3721,70
3722,3722,62
3723,3723,57
3724,3724,41
3725,3725,41
3726,3726,38
3727,3727,67
3728,3728,57
3729,3729,61
3730,3730,51
3731,3731,71
3732,3732,63
3733,3733,58
3734,3734,42
3735,3735,42
3736,3736,39
3737,3737,68
3738,3738,58
3739,3739,62
3740,3740,53
3741,3741,73
3742,3742,65
3743,3743,60
3744,3744,43
3745,3745,43
3746,3746,40
