,id,sales
1998,1998,16
1999,1999,16
2000,2000,16
2001,2001,23
2002,2002,20
2003,2003,19
2004,2004,12
2005,2005,12
2006,2006,12
2007,2007,22
2008,2008,19
2009,2009,20
2010,2010,12
2011,2011,17
2012,2012,16
2013,2013,13
2014,2014,11
2015,2015,11
2016,2016,10
2017,2017,17
2018,2018,14
2019,2019,16
2020,2020,12
2021,2021,17
2022,2022,16
2023,2023,13
2024,2024,10
2025,2025,10
2026,2026,10
2027,2027,17
2028,2028,13
2029,2029,16
2030,2030,12
2031,2031,18
2032,2032,16
2033,2033,14
2034,2034,10
2035,2035,10
2036,2036,10
2037,2037,17
2038,2038,14
2039,2039,16
2040,2040,13
2041,2041,18
2042,2042,17
2043,2043,16
2044,2044,10
2045,2045,10
2046,2046,10
2047,2047,18
2048,2048,16
2049,2049,16
2050,2050,13
2051,2051,20
2052,2052,17
2053,2053,16
2054,2054,10
2055,2055,10
2056,2056,10
2057,2057,18
2058,2058,16
2059,2059,17
2060,2060,16
2061,2061,24
2062,2062,19
2063,2063,16
2064,2064,12
2065,2065,12
2066,2066,12
2067,2067,23
2068,2068,16
2069,2069,19
2070,2070,16
2071,2071,24
2072,2072,20
2073,2073,17
2074,2074,12
2075,2075,12
2076,2076,12
2077,2077,22
2078,2078,17
2079,2079,20
2080,2080,37
2081,2081,49
2082,2082,45
2083,2083,41
2084,2084,33
2085,2085,33
2086,2086,30
2087,2087,49
2088,2088,41
2089,2089,44
2090,2090,41
2091,2091,57
2092,2092,52
2093,2093,49
2094,2094,36
2095,2095,36
2096,2096,33
2097,2097,57
2098,2098,49
2099,2099,52
2100,2100,41
2101,2101,57
2102,2102,52
2103,2103,49
2104,2104,36
2105,2105,36
2106,2106,33
2107,2107,57
2108,2108,49
2109,2109,52
2110,2110,49
2111,2111,67
2112,2112,62
2113,2113,56
2114,2114,44
2115,2115,44
2116,2116,36
2117,2117,67
2118,2118,56
2119,2119,62
2120,2120,50
2121,2121,72
2122,2122,67
2123,2123,62
2124,2124,46
2125,2125,46
2126,2126,40
2127,2127,67
2128,2128,62
2129,2129,67
2130,2130,33
2131,2131,49
2132,2132,44
2133,2133,38
2134,2134,29
2135,2135,29
2136,2136,29
2137,2137,49
2138,2138,38
2139,2139,42
2140,2140,41
2141,2141,57
2142,2142,49
2143,2143,48
2144,2144,35
2145,2145,35
2146,2146,30
2147,2147,54
2148,2148,48
2149,2149,49
2150,2150,37
2151,2151,49
2152,2152,45
2153,2153,41
2154,2154,33
2155,2155,33
2156,2156,30
2157,2157,49
2158,2158,41
2159,2159,44
2160,2160,41
2161,2161,57
2162,2162,52
2163,2163,49
2164,2164,36
2165,2165,36
2166,2166,33
2167,2167,57
2168,2168,49
2169,2169,52
2170,2170,41
2171,2171,57
2172,2172,52
2173,2173,49
2174,2174,36
2175,2175,36
2176,2176,33
2177,2177,57
2178,2178,49
2179,2179,52
2180,2180,49
2181,2181,67
2182,2182,62
2183,2183,56
2184,2184,44
2185,2185,44
2186,2186,36
2187,2187,67
2188,2188,56
2189,2189,62
2190,2190,50
2191,2191,72
2192,2192,67
2193,2193,62
2194,2194,46
2195,2195,46
2196,2196,40
2197,2197,67
2198,2198,62
2199,2199,67
2200,2200,34
2201,2201,49
2202,2202,44
2203,2203,38
2204,2204,30
2205,2205,30
2206,2206,29
2207,2207,45
2208,2208,38
2209,2209,42
2210,2210,41
2211,2211,57
2212,2212,49
2213,2213,48
2214,2214,35
2215,2215,35
2216,2216,30
2217,2217,54
2218,2218,48
2219,2219,49
2220,2220,37
2221,2221,49
2222,2222,44
2223,2223,41
2224,2224,33
2225,2225,33
2226,2226,30
2227,2227,49
2228,2228,41
2229,2229,44
2230,2230,41
2231,2231,62
2232,2232,52
2233,2233,49
2234,2234,36
2235,2235,36
2236,2236,33
2237,2237,57
2238,2238,49
2239,2239,52
2240,2240,41
2241,2241,57
2242,2242,52
2243,2243,49
2244,2244,36
2245,2245,36
2246,2246,33
2247,2247,57
2248,2248,49
2249,2249,52
2250,2250,49
2251,2251,67
2252,2252,62
2253,2253,56
2254,2254,44
2255,2255,44
2256,2256,36
2257,2257,67
2258,2258,56
2259,2259,62
2260,2260,50
2261,2261,72
2262,2262,67
2263,2263,62
2264,2264,46
2265,2265,46
2266,2266,40
2267,2267,67
2268,2268,62
2269,2269,67
2270,2270,34
2271,2271,49
2272,2272,42
2273,2273,38
2274,2274,29
2275,2275,29
2276,2276,29
2277,2277,45
2278,2278,38
2279,2279,42
2280,2280,41
2281,2281,57
2282,2282,49
2283,2283,48
2284,2284,35
2285,2285,35
2286,2286,30
2287,2287,54
2288,2288,48
2289,2289,49
2290,2290,37
2291,2291,49
2292,2292,44
2293,2293,41
2294,2294,33
2295,2295,33
2296,2296,30
2297,2297,49
2298,2298,41
2299,2299,44
2300,2300,41
2301,2301,57
2302,2302,52
2303,2303,49
2304,2304,36
2305,2305,36
2306,2306,33
2307,2307,57
2308,2308,49
2309,2309,52
2310,2310,41
2311,2311,57
2312,2312,52
2313,2313,49
2314,2314,36
2315,2315,36
2316,2316,33
2317,2317,57
2318,2318,49
2319,2319,52
2320,2320,50
2321,2321,67
2322,2322,62
2323,2323,56
2324,2324,44
2325,2325,44
2326,2326,36
2327,2327,67
2328,2328,56
2329,2329,62
2330,2330,50
2331,2331,75
2332,2332,67
2333,2333,62
2334,2334,46
2335,2335,46
2336,2336,40
2337,2337,67
2338,2338,62
2339,2339,67
2340,2340,37
2341,2341,49
2342,2342,45
2343,2343,41
2344,2344,33
2345,2345,33
2346,2346,30
2347,2347,49
2348,2348,41
2349,2349,45
2350,2350,41
2351,2351,62
2352,2352,52
2353,2353,49
2354,2354,36
2355,2355,36
2356,2356,33
2357,2357,57
2358,2358,49
2359,2359,52
2360,2360,41
2361,2361,57
2362,2362,52
2363,2363,49
2364,2364,36
2365,2365,36
2366,2366,33
2367,2367,57
2368,2368,49
2369,2369,52
2370,2370,49
2371,2371,67
2372,2372,62
2373,2373,56
2374,2374,44
2375,2375,44
2376,2376,36
2377,2377,67
2378,2378,56
2379,2379,62
2380,2380,50
2381,2381,72
2382,2382,67
2383,2383,62
2384,2384,46
2385,2385,46
2386,2386,40
2387,2387,67
2388,2388,62
2389,2389,67
2390,2390,34
2391,2391,49
2392,2392,44
2393,2393,38
2394,2394,29
2395,2395,29
2396,2396,29
2397,2397,49
2398,2398,38
2399,2399,42
2400,2400,41
2401,2401,57
2402,2402,49
2403,2403,48
2404,2404,33
2405,2405,33
2406,2406,30
2407,2407,57
2408,2408,48
2409,2409,49
2410,2410,37
2411,2411,49
2412,2412,45
2413,2413,41
2414,2414,33
2415,2415,33
2416,2416,30
2417,2417,49
2418,2418,41
2419,2419,45
2420,2420,41
2421,2421,62
2422,2422,52
2423,2423,49
2424,2424,36
2425,2425,36
2426,2426,33
2427,2427,57
2428,2428,49
2429,2429,52
2430,2430,41
2431,2431,57
2432,2432,52
2433,2433,49
2434,2434,36
2435,2435,36
2436,2436,33
2437,2437,57
2438,2438,49
2439,2439,52
2440,2440,49
2441,2441,67
2442,2442,62
2443,2443,56
2444,2444,44
2445,2445,44
2446,2446,36
2447,2447,67
2448,2448,56
2449,2449,62
2450,2450,50
2451,2451,72
2452,2452,67
2453,2453,62
2454,2454,46
2455,2455,46
2456,2456,40
2457,2457,67
2458,2458,62
2459,2459,67
2460,2460,34
2461,2461,49
2462,2462,44
2463,2463,38
2464,2464,29
2465,2465,29
2466,2466,29
2467,2467,49
2468,2468,38
2469,2469,42
2470,2470,41
2471,2471,57
2472,2472,49
2473,2473,48
2474,2474,33
2475,2475,33
2476,2476,30
2477,2477,57
2478,2478,48
2479,2479,49
2480,2480,37
2481,2481,49
2482,2482,45
2483,2483,41
2484,2484,33
2485,2485,33
2486,2486,30
2487,2487,49
2488,2488,41
2489,2489,44
2490,2490,41
2491,2491,62
2492,2492,52
2493,2493,49
2494,2494,36
2495,2495,36
2496,2496,33
2497,2497,57
2498,2498,49
2499,2499,52
2500,2500,41
2501,2501,57
2502,2502,52
2503,2503,49
2504,2504,36
2505,2505,36
2506,2506,33
2507,2507,57
2508,2508,49
2509,2509,52
2510,2510,49
2511,2511,67
2512,2512,62
2513,2513,56
2514,2514,44
2515,2515,44
2516,2516,36
2517,2517,67
2518,2518,56
2519,2519,62
2520,2520,50
2521,2521,72
2522,2522,67
2523,2523,62
2524,2524,46
2525,2525,46
2526,2526,40
2527,2527,67
2528,2528,62
2529,2529,67
2530,2530,34
2531,2531,49
2532,2532,44
2533,2533,38
2534,2534,29
2535,2535,29
2536,2536,29
2537,2537,49
2538,2538,38
2539,2539,42
2540,2540,41
2541,2541,57
2542,2542,49
2543,2543,48
2544,2544,33
2545,2545,33
2546,2546,30
2547,2547,57
2548,2548,48
2549,2549,49
2550,2550,37
2551,2551,49
2552,2552,45
2553,2553,41
2554,2554,33
2555,2555,33
2556,2556,30
2557,2557,49
2558,2558,41
2559,2559,44
2560,2560,41
2561,2561,62
2562,2562,52
2563,2563,49
2564,2564,36
2565,2565,36
2566,2566,33
2567,2567,57
2568,2568,49
2569,2569,52
2570,2570,41
2571,2571,57
2572,2572,52
2573,2573,49
2574,2574,36
2575,2575,36
2576,2576,33
2577,2577,57
2578,2578,49
2579,2579,52
2580,2580,50
2581,2581,67
2582,2582,62
2583,2583,56
2584,2584,44
2585,2585,44
2586,2586,36
2587,2587,67
2588,2588,56
2589,2589,62
2590,2590,50
2591,2591,75
2592,2592,67
2593,2593,62
2594,2594,46
2595,2595,46
2596,2596,40
2597,2597,67
2598,2598,62
2599,2599,67
2600,2600,49
2601,2601,69
2602,2602,62
2603,2603,55
2604,2604,41
2605,2605,41
2606,2606,37
2607,2607,69
2608,2608,55
2609,2609,62
2610,2610,57
2611,2611,79
2612,2612,69
2613,2613,69
2614,2614,49
2615,2615,49
2616,2616,41
2617,2617,73
2618,2618,69
2619,2619,69
2620,2620,57
2621,2621,79
2622,2622,69
2623,2623,69
2624,2624,49
2625,2625,49
2626,2626,41
2627,2627,69
2628,2628,69
2629,2629,69
2630,2630,64
2631,2631,87
2632,2632,77
2633,2633,69
2634,2634,54
2635,2635,54
2636,2636,49
2637,2637,82
2638,2638,75
2639,2639,75
2640,2640,67
2641,2641,96
2642,2642,82
2643,2643,75
2644,2644,54
2645,2645,54
2646,2646,49
2647,2647,96
2648,2648,75
2649,2649,82
2650,2650,49
2651,2651,62
2652,2652,56
2653,2653,54
2654,2654,38
2655,2655,38
2656,2656,35
2657,2657,62
2658,2658,54
2659,2659,56
2660,2660,50
2661,2661,69
2662,2662,62
2663,2663,62
2664,2664,46
2665,2665,44
2666,2666,41
2667,2667,69
2668,2668,62
2669,2669,62
2670,2670,49
2671,2671,69
2672,2672,62
2673,2673,55
2674,2674,41
2675,2675,41
2676,2676,37
2677,2677,69
2678,2678,55
2679,2679,62
2680,2680,57
2681,2681,79
2682,2682,69
2683,2683,69
2684,2684,49
2685,2685,49
2686,2686,41
2687,2687,73
2688,2688,69
2689,2689,69
2690,2690,57
2691,2691,79
2692,2692,69
2693,2693,69
2694,2694,49
2695,2695,49
2696,2696,41
2697,2697,69
2698,2698,69
2699,2699,69
2700,2700,64
2701,2701,87
2702,2702,77
2703,2703,75
2704,2704,54
2705,2705,54
2706,2706,49
2707,2707,82
2708,2708,75
2709,2709,75
2710,2710,67
2711,2711,96
2712,2712,82
2713,2713,75
2714,2714,54
2715,2715,54
2716,2716,49
2717,2717,87
2718,2718,75
2719,2719,82
2720,2720,49
2721,2721,62
2722,2722,56
2723,2723,54
2724,2724,38
2725,2725,38
2726,2726,35
2727,2727,62
2728,2728,54
2729,2729,56
2730,2730,49
2731,2731,69
2732,2732,62
2733,2733,62
2734,2734,44
2735,2735,44
2736,2736,40
2737,2737,69
2738,2738,62
2739,2739,62
2740,2740,49
2741,2741,69
2742,2742,62
2743,2743,55
2744,2744,41
2745,2745,41
2746,2746,37
2747,2747,69
2748,2748,55
2749,2749,62
2750,2750,57
2751,2751,79
2752,2752,69
2753,2753,69
2754,2754,49
2755,2755,49
2756,2756,41
2757,2757,73
2758,2758,69
2759,2759,69
2760,2760,57
2761,2761,79
2762,2762,69
2763,2763,69
2764,2764,49
2765,2765,49
2766,2766,41
2767,2767,69
2768,2768,69
2769,2769,69
2770,2770,64
2771,2771,87
2772,2772,77
2773,2773,75
2774,2774,54
2775,2775,54
2776,2776,49
2777,2777,82
2778,2778,75
2779,2779,75
2780,2780,67
2781,2781,96
2782,2782,82
2783,2783,75
2784,2784,54
2785,2785,54
2786,2786,50
2787,2787,96
2788,2788,75
2789,2789,82
2790,2790,49
2791,2791,62
2792,2792,56
2793,2793,54
2794,2794,38
2795,2795,38
2796,2796,35
2797,2797,62
2798,2798,54
2799,2799,56
2800,2800,49
2801,2801,74
2802,2802,62
2803,2803,62
2804,2804,44
2805,2805,44
2806,2806,40
2807,2807,69
2808,2808,62
2809,2809,62
2810,2810,49
2811,2811,69
2812,2812,62
2813,2813,55
2814,2814,41
2815,2815,41
2816,2816,37
2817,2817,69
2818,2818,55
2819,2819,62
2820,2820,57
2821,2821,79
2822,2822,69
2823,2823,69
2824,2824,49
2825,2825,49
2826,2826,41
2827,2827,73
2828,2828,69
2829,2829,69
2830,2830,57
2831,2831,79
2832,2832,69
2833,2833,69
2834,2834,49
2835,2835,49
2836,2836,41
2837,2837,69
2838,2838,69
2839,2839,69
2840,2840,64
2841,2841,87
2842,2842,77
2843,2843,73
2844,2844,54
2845,2845,54
2846,2846,49
2847,2847,82
2848,2848,75
2849,2849,77
2850,2850,67
2851,2851,96
2852,2852,82
2853,2853,75
2854,2854,54
2855,2855,54
2856,2856,49
2857,2857,93
2858,2858,75
2859,2859,82
2860,2860,33
2861,2861,44
2862,2862,41
2863,2863,37
2864,2864,27
2865,2865,27
2866,2866,26
2867,2867,42
2868,2868,37
2869,2869,41
2870,2870,37
2871,2871,52
2872,2872,45
2873,2873,45
2874,2874,33
2875,2875,33
2876,2876,30
2877,2877,52
2878,2878,45
2879,2879,45
2880,2880,37
2881,2881,52
2882,2882,45
2883,2883,41
2884,2884,34
2885,2885,34
2886,2886,30
2887,2887,49
2888,2888,41
2889,2889,45
2890,2890,45
2891,2891,62
2892,2892,54
2893,2893,50
2894,2894,36
2895,2895,36
2896,2896,34
2897,2897,56
2898,2898,50
2899,2899,52
2900,2900,44
2901,2901,62
2902,2902,56
2903,2903,50
2904,2904,36
2905,2905,36
2906,2906,34
2907,2907,62
2908,2908,54
2909,2909,56
2910,2910,33
2911,2911,42
2912,2912,39
2913,2913,35
2914,2914,27
2915,2915,27
2916,2916,23
2917,2917,42
2918,2918,35
2919,2919,39
2920,2920,35
2921,2921,49
2922,2922,47
2923,2923,44
2924,2924,29
2925,2925,29
2926,2926,27
2927,2927,48
2928,2928,44
2929,2929,44
2930,2930,33
2931,2931,44
2932,2932,41
2933,2933,37
2934,2934,27
2935,2935,27
2936,2936,26
2937,2937,42
2938,2938,37
2939,2939,41
2940,2940,37
2941,2941,52
2942,2942,45
2943,2943,45
2944,2944,31
2945,2945,31
2946,2946,30
2947,2947,52
2948,2948,45
2949,2949,45
2950,2950,37
2951,2951,52
2952,2952,45
2953,2953,41
2954,2954,34
2955,2955,34
2956,2956,30
2957,2957,49
2958,2958,41
2959,2959,45
2960,2960,44
2961,2961,62
2962,2962,54
2963,2963,50
2964,2964,36
2965,2965,36
2966,2966,34
2967,2967,56
2968,2968,50
2969,2969,54
2970,2970,44
2971,2971,62
2972,2972,56
2973,2973,50
2974,2974,36
2975,2975,36
2976,2976,34
2977,2977,62
2978,2978,54
2979,2979,56
2980,2980,33
2981,2981,42
2982,2982,39
2983,2983,39
2984,2984,27
2985,2985,27
2986,2986,23
2987,2987,42
2988,2988,39
2989,2989,39
2990,2990,35
2991,2991,49
2992,2992,44
2993,2993,41
2994,2994,29
2995,2995,29
2996,2996,27
2997,2997,48
2998,2998,41
2999,2999,44
3000,3000,33
3001,3001,44
3002,3002,41
3003,3003,37
3004,3004,30
3005,3005,27
3006,3006,26
3007,3007,42
3008,3008,37
3009,3009,41
3010,3010,37
3011,3011,52
3012,3012,45
3013,3013,45
3014,3014,33
3015,3015,33
3016,3016,30
3017,3017,52
3018,3018,45
3019,3019,45
3020,3020,37
3021,3021,52
3022,3022,45
3023,3023,41
3024,3024,34
3025,3025,34
3026,3026,30
3027,3027,49
3028,3028,41
3029,3029,45
3030,3030,44
3031,3031,62
3032,3032,54
3033,3033,50
3034,3034,36
3035,3035,36
3036,3036,34
3037,3037,56
3038,3038,50
3039,3039,54
3040,3040,44
3041,3041,62
3042,3042,56
3043,3043,54
3044,3044,36
3045,3045,36
3046,3046,34
3047,3047,62
3048,3048,54
3049,3049,56
3050,3050,33
3051,3051,42
3052,3052,39
3053,3053,35
3054,3054,27
3055,3055,27
3056,3056,23
3057,3057,42
3058,3058,35
3059,3059,39
3060,3060,35
3061,3061,49
3062,3062,44
3063,3063,41
3064,3064,29
3065,3065,29
3066,3066,27
3067,3067,48
3068,3068,41
3069,3069,44
3070,3070,33
3071,3071,44
3072,3072,41
3073,3073,37
3074,3074,30
3075,3075,30
3076,3076,26
3077,3077,42
3078,3078,39
3079,3079,41
3080,3080,37
3081,3081,52
3082,3082,45
3083,3083,45
3084,3084,33
3085,3085,31
3086,3086,30
3087,3087,52
3088,3088,45
3089,3089,45
3090,3090,37
3091,3091,52
3092,3092,45
3093,3093,41
3094,3094,32
3095,3095,32
3096,3096,30
3097,3097,49
3098,3098,41
3099,3099,45
3100,3100,45
3101,3101,62
3102,3102,54
3103,3103,50
3104,3104,36
3105,3105,36
3106,3106,34
3107,3107,56
3108,3108,50
3109,3109,52
3110,3110,46
3111,3111,62
3112,3112,56
3113,3113,50
3114,3114,36
3115,3115,36
3116,3116,34
3117,3117,62
3118,3118,54
3119,3119,56
3120,3120,49
3121,3121,69
3122,3122,61
3123,3123,55
3124,3124,40
3125,3125,40
3126,3126,37
3127,3127,69
3128,3128,55
3129,3129,57
3130,3130,52
3131,3131,69
3132,3132,69
3133,3133,62
3134,3134,45
3135,3135,45
3136,3136,41
3137,3137,69
3138,3138,69
3139,3139,69
3140,3140,52
3141,3141,69
3142,3142,69
3143,3143,69
3144,3144,45
3145,3145,45
3146,3146,41
3147,3147,69
3148,3148,69
3149,3149,69
3150,3150,62
3151,3151,82
3152,3152,75
3153,3153,69
3154,3154,49
3155,3155,49
3156,3156,46
3157,3157,82
3158,3158,69
3159,3159,75
3160,3160,67
3161,3161,96
3162,3162,75
3163,3163,75
3164,3164,54
3165,3165,54
3166,3166,49
3167,3167,82
3168,3168,75
3169,3169,75
3170,3170,44
3171,3171,62
3172,3172,54
3173,3173,54
3174,3174,34
3175,3175,34
3176,3176,35
3177,3177,56
3178,3178,54
3179,3179,54
3180,3180,49
3181,3181,69
3182,3182,62
3183,3183,62
3184,3184,44
3185,3185,44
3186,3186,40
3187,3187,69
3188,3188,62
3189,3189,62
3190,3190,49
3191,3191,69
3192,3192,61
3193,3193,55
3194,3194,40
3195,3195,40
3196,3196,37
3197,3197,69
3198,3198,55
3199,3199,57
3200,3200,52
3201,3201,69
3202,3202,69
3203,3203,62
3204,3204,45
3205,3205,45
3206,3206,41
3207,3207,69
3208,3208,69
3209,3209,69
3210,3210,52
3211,3211,69
3212,3212,69
3213,3213,69
3214,3214,45
3215,3215,45
3216,3216,41
3217,3217,69
3218,3218,69
3219,3219,69
3220,3220,62
3221,3221,82
3222,3222,75
3223,3223,69
3224,3224,49
3225,3225,49
3226,3226,46
3227,3227,82
3228,3228,69
3229,3229,75
3230,3230,67
3231,3231,87
3232,3232,75
3233,3233,75
3234,3234,54
3235,3235,54
3236,3236,49
3237,3237,82
3238,3238,75
3239,3239,75
3240,3240,44
3241,3241,62
3242,3242,54
3243,3243,54
3244,3244,34
3245,3245,34
3246,3246,35
3247,3247,56
3248,3248,54
3249,3249,54
3250,3250,49
3251,3251,69
3252,3252,62
3253,3253,62
3254,3254,44
3255,3255,44
3256,3256,40
3257,3257,69
3258,3258,62
3259,3259,62
3260,3260,49
3261,3261,69
3262,3262,61
3263,3263,55
3264,3264,40
3265,3265,40
3266,3266,37
3267,3267,69
3268,3268,55
3269,3269,57
3270,3270,52
3271,3271,69
3272,3272,69
3273,3273,69
3274,3274,45
3275,3275,45
3276,3276,41
3277,3277,69
3278,3278,69
3279,3279,69
3280,3280,52
3281,3281,69
3282,3282,69
3283,3283,69
3284,3284,45
3285,3285,45
3286,3286,41
3287,3287,69
3288,3288,69
3289,3289,69
3290,3290,62
3291,3291,82
3292,3292,75
3293,3293,69
3294,3294,49
3295,3295,49
3296,3296,46
3297,3297,82
3298,3298,69
3299,3299,75
3300,3300,67
3301,3301,96
3302,3302,75
3303,3303,75
3304,3304,54
3305,3305,54
3306,3306,49
3307,3307,82
3308,3308,75
3309,3309,75
3310,3310,44
3311,3311,62
3312,3312,54
3313,3313,54
3314,3314,34
3315,3315,34
3316,3316,35
3317,3317,56
3318,3318,54
3319,3319,54
3320,3320,49
3321,3321,69
3322,3322,62
3323,3323,62
3324,3324,44
3325,3325,44
3326,3326,40
3327,3327,69
3328,3328,62
3329,3329,62
3330,3330,49
3331,3331,69
3332,3332,61
3333,3333,55
3334,3334,40
3335,3335,40
3336,3336,37
3337,3337,69
3338,3338,55
3339,3339,57
3340,3340,52
3341,3341,69
3342,3342,69
3343,3343,62
3344,3344,45
3345,3345,45
3346,3346,41
3347,3347,69
3348,3348,69
3349,3349,69
3350,3350,52
3351,3351,69
3352,3352,69
3353,3353,69
3354,3354,45
3355,3355,45
3356,3356,41
3357,3357,69
3358,3358,69
3359,3359,69
3360,3360,62
3361,3361,82
3362,3362,75
3363,3363,69
3364,3364,49
3365,3365,49
3366,3366,49
3367,3367,82
3368,3368,69
3369,3369,75
3370,3370,67
3371,3371,93
3372,3372,82
3373,3373,75
3374,3374,54
3375,3375,54
3376,3376,49
3377,3377,87
3378,3378,75
3379,3379,77
3380,3380,44
3381,3381,69
3382,3382,55
3383,3383,49
3384,3384,37
3385,3385,37
3386,3386,33
3387,3387,62
3388,3388,49
3389,3389,55
3390,3390,52
3391,3391,69
3392,3392,69
3393,3393,62
3394,3394,41
3395,3395,41
3396,3396,41
3397,3397,69
3398,3398,62
3399,3399,69
3400,3400,49
3401,3401,69
3402,3402,69
3403,3403,61
3404,3404,41
3405,3405,41
3406,3406,40
3407,3407,69
3408,3408,61
3409,3409,69
3410,3410,59
3411,3411,82
3412,3412,69
3413,3413,67
3414,3414,49
3415,3415,49
3416,3416,46
3417,3417,75
3418,3418,67
3419,3419,69
3420,3420,62
3421,3421,82
3422,3422,75
3423,3423,67
3424,3424,49
3425,3425,49
3426,3426,49
3427,3427,82
3428,3428,67
3429,3429,75
3430,3430,38
3431,3431,56
3432,3432,54
3433,3433,49
3434,3434,34
3435,3435,34
3436,3436,35
3437,3437,56
3438,3438,49
3439,3439,54
3440,3440,49
3441,3441,69
3442,3442,62
3443,3443,56
3444,3444,44
3445,3445,44
3446,3446,35
3447,3447,62
3448,3448,56
3449,3449,62
3450,3450,44
3451,3451,69
3452,3452,55
3453,3453,49
3454,3454,37
3455,3455,37
3456,3456,33
3457,3457,62
3458,3458,49
3459,3459,55
3460,3460,52
3461,3461,69
3462,3462,69
3463,3463,62
3464,3464,41
3465,3465,41
3466,3466,41
3467,3467,69
3468,3468,62
3469,3469,69
3470,3470,49
3471,3471,69
3472,3472,69
3473,3473,61
3474,3474,41
3475,3475,41
3476,3476,40
3477,3477,69
3478,3478,61
3479,3479,69
3480,3480,59
3481,3481,82
3482,3482,69
3483,3483,67
3484,3484,49
3485,3485,49
3486,3486,46
3487,3487,75
3488,3488,67
3489,3489,69
3490,3490,62
3491,3491,82
3492,3492,75
3493,3493,67
3494,3494,49
3495,3495,49
3496,3496,46
3497,3497,82
3498,3498,67
3499,3499,75
3500,3500,38
3501,3501,56
3502,3502,54
3503,3503,49
3504,3504,35
3505,3505,35
3506,3506,35
3507,3507,56
3508,3508,49
3509,3509,54
3510,3510,49
3511,3511,69
3512,3512,62
3513,3513,56
3514,3514,44
3515,3515,40
3516,3516,35
3517,3517,62
3518,3518,56
3519,3519,62
3520,3520,44
3521,3521,69
3522,3522,55
3523,3523,49
3524,3524,37
3525,3525,37
3526,3526,36
3527,3527,62
3528,3528,49
3529,3529,55
3530,3530,52
3531,3531,69
3532,3532,69
3533,3533,62
3534,3534,41
3535,3535,41
3536,3536,41
3537,3537,69
3538,3538,62
3539,3539,69
3540,3540,49
3541,3541,69
3542,3542,69
3543,3543,61
3544,3544,41
3545,3545,41
3546,3546,40
3547,3547,69
3548,3548,61
3549,3549,69
3550,3550,59
3551,3551,82
3552,3552,69
3553,3553,67
3554,3554,49
3555,3555,49
3556,3556,46
3557,3557,75
3558,3558,67
3559,3559,69
3560,3560,67
3561,3561,82
3562,3562,75
3563,3563,67
3564,3564,50
3565,3565,50
3566,3566,49
3567,3567,82
3568,3568,67
3569,3569,75
3570,3570,38
3571,3571,56
3572,3572,54
3573,3573,49
3574,3574,34
3575,3575,34
3576,3576,35
3577,3577,56
3578,3578,49
3579,3579,54
3580,3580,49
3581,3581,69
3582,3582,62
3583,3583,56
3584,3584,44
3585,3585,44
3586,3586,35
3587,3587,62
3588,3588,56
3589,3589,62
3590,3590,44
3591,3591,69
3592,3592,55
3593,3593,49
3594,3594,37
3595,3595,37
3596,3596,36
3597,3597,62
3598,3598,49
3599,3599,55
3600,3600,52
3601,3601,69
3602,3602,69
3603,3603,62
3604,3604,41
3605,3605,41
3606,3606,41
3607,3607,69
3608,3608,62
3609,3609,69
3610,3610,49
3611,3611,69
3612,3612,69
3613,3613,61
3614,3614,41
3615,3615,41
3616,3616,40
3617,3617,69
3618,3618,61
3619,3619,69
3620,3620,59
3621,3621,82
3622,3622,69
3623,3623,67
3624,3624,49
3625,3625,49
3626,3626,46
3627,3627,75
3628,3628,67
3629,3629,69
3630,3630,62
3631,3631,82
3632,3632,75
3633,3633,67
3634,3634,49
3635,3635,49
3636,3636,49
3637,3637,82
3638,3638,67
3639,3639,75
3640,3640,44
3641,3641,69
3642,3642,55
3643,3643,49
3644,3644,37
3645,3645,37
3646,3646,33
3647,3647,62
3648,3648,49
3649,3649,55
3650,3650,52
3651,3651,69
3652,3652,69
3653,3653,62
3654,3654,41
3655,3655,41
3656,3656,41
3657,3657,69
3658,3658,62
3659,3659,69
3660,3660,49
3661,3661,69
3662,3662,69
3663,3663,61
3664,3664,41
3665,3665,41
3666,3666,40
3667,3667,69
3668,3668,61
3669,3669,69
3670,3670,59
3671,3671,82
3672,3672,69
3673,3673,67
3674,3674,49
3675,3675,49
3676,3676,46
3677,3677,75
3678,3678,67
3679,3679,69
3680,3680,62
3681,3681,82
3682,3682,75
3683,3683,67
3684,3684,49
3685,3685,49
3686,3686,49
3687,3687,82
3688,3688,67
3689,3689,75
3690,3690,38
3691,3691,56
3692,3692,54
3693,3693,49
3694,3694,34
3695,3695,34
3696,3696,35
3697,3697,56
3698,3698,49
3699,3699,54
3700,3700,49
3701,3701,69
3702,3702,62
3703,3703,56
3704,3704,44
3705,3705,44
3706,3706,35
3707,3707,62
3708,3708,56
3709,3709,62
3710,3710,44
3711,3711,69
3712,3712,55
3713,3713,49
3714,3714,37
3715,3715,37
3716,3716,33
3717,3717,62
3718,3718,49
3719,3719,55
3720,3720,52
3721,3721,69
3722,3722,69
3723,3723,62
3724,3724,41
3725,3725,41
3726,3726,40
3727,3727,69
3728,3728,62
3729,3729,69
3730,3730,49
3731,3731,69
3732,3732,69
3733,3733,61
3734,3734,41
3735,3735,41
3736,3736,40
3737,3737,69
3738,3738,61
3739,3739,69
3740,3740,59
3741,3741,82
3742,3742,69
3743,3743,67
3744,3744,49
3745,3745,49
3746,3746,46
