,id,rate
4252,4252,48
4253,4253,57
4254,4254,50
4255,4255,56
4256,4256,58
4257,4257,57
4258,4258,57
4259,4259,57
4260,4260,55
4261,4261,54
4262,4262,51
4263,4263,49
4264,4264,60
4265,4265,58
4266,4266,56
4267,4267,54
4268,4268,54
4269,4269,48
4270,4270,56
4271,4271,57
4272,4272,56
4273,4273,54
4274,4274,53
4275,4275,57
4276,4276,53
4277,4277,59
4278,4278,57
4279,4279,56
4280,4280,56
4281,4281,57
4282,4282,56
4283,4283,57
4284,4284,57
4285,4285,52
4286,4286,55
4287,4287,56
4288,4288,55
4289,4289,53
4290,4290,59
4291,4291,47
4292,4292,57
4293,4293,52
4294,4294,56
4295,4295,61
4296,4296,56
4297,4297,59
4298,4298,51
4299,4299,57
4300,4300,58
4301,4301,55
4302,4302,59
4303,4303,58
4304,4304,53
4305,4305,59
4306,4306,56
4307,4307,59
4308,4308,57
4309,4309,56
4310,4310,56
4311,4311,59
4312,4312,56
4313,4313,55
4314,4314,60
4315,4315,56
4316,4316,53
4317,4317,49
4318,4318,59
4319,4319,58
4320,4320,51
4321,4321,56
4322,4322,57
4323,4323,58
4324,4324,54
4325,4325,54
4326,4326,58
4327,4327,52
4328,4328,56
4329,4329,55
4330,4330,60
4331,4331,57
4332,4332,56
4333,4333,56
4334,4334,57
4335,4335,54
4336,4336,56
4337,4337,59
4338,4338,60
4339,4339,55
4340,4340,57
4341,4341,58
4342,4342,51
4343,4343,52
4344,4344,57
4345,4345,56
4346,4346,55
4347,4347,56
4348,4348,60
4349,4349,58
4350,4350,51
4351,4351,55
4352,4352,55
4353,4353,55
4354,4354,63
4355,4355,59
4356,4356,61
4357,4357,57
4358,4358,59
4359,4359,57
4360,4360,58
4361,4361,52
4362,4362,51
4363,4363,48
4364,4364,55
4365,4365,52
4366,4366,58
4367,4367,55
4368,4368,55
4369,4369,58
4370,4370,48
4371,4371,57
4372,4372,49
4373,4373,59
4374,4374,58
4375,4375,57
4376,4376,49
4377,4377,59
4378,4378,52
4379,4379,55
4380,4380,61
4381,4381,50
4382,4382,55
4383,4383,58
4384,4384,57
4385,4385,56
4386,4386,54
4387,4387,55
4388,4388,54
4389,4389,58
4390,4390,58
4391,4391,50
4392,4392,56
4393,4393,51
4394,4394,54
4395,4395,59
4396,4396,53
4397,4397,58
4398,4398,59
4399,4399,54
4400,4400,56
4401,4401,49
4402,4402,58
4403,4403,55
4404,4404,57
4405,4405,51
4406,4406,59
4407,4407,57
4408,4408,54
4409,4409,56
4410,4410,53
4411,4411,52
4412,4412,57
4413,4413,62
4414,4414,60
4415,4415,55
4416,4416,55
4417,4417,53
4418,4418,58
4419,4419,48
4420,4420,57
4421,4421,58
4422,4422,56
4423,4423,57
4424,4424,59
4425,4425,57
4426,4426,52
4427,4427,49
4428,4428,51
4429,4429,57
4430,4430,59
4431,4431,55
4432,4432,55
4433,4433,58
4434,4434,57
4435,4435,48
4436,4436,58
4437,4437,59
4438,4438,59
4439,4439,54
4440,4440,59
4441,4441,56
4442,4442,56
4443,4443,59
4444,4444,58
4445,4445,58
4446,4446,58
4447,4447,59
4448,4448,53
4449,4449,48
4450,4450,60
4451,4451,56
4452,4452,56
4453,4453,55
4454,4454,56
4455,4455,56
4456,4456,57
4457,4457,59
4458,4458,56
4459,4459,52
4460,4460,55
4461,4461,59
4462,4462,60
4463,4463,53
4464,4464,47
4465,4465,57
4466,4466,56
4467,4467,51
4468,4468,52
4469,4469,57
4470,4470,55
4471,4471,56
4472,4472,53
4473,4473,54
4474,4474,57
4475,4475,60
4476,4476,58
4477,4477,57
4478,4478,57
4479,4479,56
4480,4480,55
4481,4481,54
4482,4482,55
4483,4483,60
4484,4484,55
4485,4485,53
4486,4486,60
4487,4487,52
4488,4488,56
4489,4489,58
4490,4490,50
4491,4491,57
4492,4492,57
4493,4493,54
4494,4494,49
4495,4495,55
4496,4496,50
4497,4497,55
4498,4498,55
4499,4499,56
4500,4500,56
4501,4501,46
4502,4502,58
4503,4503,56
4504,4504,57
4505,4505,56
4506,4506,58
4507,4507,50
4508,4508,57
4509,4509,55
4510,4510,56
4511,4511,54
4512,4512,56
4513,4513,58
4514,4514,57
4515,4515,58
4516,4516,56
4517,4517,54
4518,4518,61
4519,4519,56
4520,4520,56
4521,4521,55
4522,4522,58
4523,4523,55
4524,4524,56
4525,4525,57
4526,4526,58
4527,4527,59
4528,4528,53
4529,4529,56
4530,4530,56
4531,4531,52
4532,4532,57
4533,4533,49
4534,4534,57
4535,4535,53
4536,4536,52
4537,4537,52
4538,4538,58
4539,4539,51
4540,4540,58
4541,4541,55
4542,4542,57
4543,4543,56
4544,4544,57
4545,4545,58
4546,4546,54
4547,4547,54
4548,4548,54
4549,4549,55
4550,4550,50
4551,4551,59
4552,4552,55
4553,4553,59
4554,4554,52
4555,4555,59
4556,4556,56
4557,4557,51
4558,4558,57
4559,4559,58
4560,4560,57
4561,4561,56
4562,4562,50
4563,4563,59
4564,4564,55
4565,4565,50
4566,4566,55
4567,4567,58
4568,4568,58
4569,4569,57
4570,4570,57
4571,4571,56
4572,4572,57
4573,4573,56
4574,4574,58
4575,4575,55
4576,4576,58
4577,4577,53
4578,4578,49
4579,4579,57
4580,4580,54
4581,4581,59
4582,4582,57
4583,4583,58
4584,4584,50
4585,4585,49
4586,4586,55
4587,4587,57
4588,4588,57
4589,4589,59
4590,4590,50
4591,4591,57
4592,4592,57
4593,4593,52
4594,4594,56
4595,4595,55
4596,4596,59
4597,4597,54
4598,4598,54
4599,4599,53
4600,4600,47
4601,4601,54
4602,4602,55
4603,4603,57
4604,4604,49
4605,4605,58
4606,4606,56
4607,4607,51
4608,4608,56
4609,4609,52
4610,4610,51
4611,4611,57
4612,4612,54
4613,4613,52
4614,4614,56
4615,4615,51
4616,4616,60
4617,4617,55
4618,4618,57
4619,4619,56
4620,4620,57
4621,4621,55
4622,4622,57
4623,4623,55
4624,4624,48
4625,4625,59
4626,4626,59
4627,4627,57
4628,4628,59
4629,4629,52
4630,4630,54
4631,4631,62
4632,4632,55
4633,4633,54
4634,4634,46
4635,4635,58
4636,4636,53
4637,4637,52
4638,4638,53
4639,4639,51
4640,4640,49
4641,4641,61
4642,4642,53
4643,4643,53
4644,4644,56
4645,4645,49
4646,4646,56
4647,4647,49
4648,4648,61
4649,4649,51
4650,4650,54
4651,4651,55
4652,4652,57
4653,4653,54
4654,4654,58
4655,4655,57
4656,4656,57
4657,4657,56
4658,4658,55
4659,4659,55
4660,4660,59
4661,4661,56
4662,4662,49
4663,4663,57
4664,4664,57
4665,4665,57
4666,4666,59
4667,4667,57
4668,4668,53
4669,4669,59
4670,4670,49
4671,4671,48
4672,4672,59
4673,4673,54
4674,4674,57
4675,4675,59
4676,4676,56
4677,4677,55
4678,4678,47
4679,4679,55
4680,4680,52
4681,4681,58
4682,4682,50
4683,4683,54
4684,4684,52
4685,4685,50
4686,4686,58
4687,4687,52
4688,4688,56
4689,4689,54
4690,4690,60
4691,4691,57
4692,4692,56
4693,4693,57
4694,4694,55
4695,4695,57
4696,4696,52
4697,4697,56
4698,4698,56
4699,4699,59
4700,4700,57
4701,4701,53
4702,4702,55
4703,4703,52
4704,4704,54
4705,4705,56
4706,4706,56
4707,4707,58
4708,4708,58
4709,4709,55
4710,4710,55
4711,4711,56
4712,4712,56
4713,4713,55
4714,4714,58
4715,4715,56
4716,4716,54
4717,4717,58
4718,4718,51
4719,4719,57
4720,4720,51
4721,4721,54
4722,4722,59
4723,4723,55
4724,4724,58
4725,4725,54
4726,4726,56
4727,4727,55
4728,4728,55
4729,4729,56
4730,4730,57
4731,4731,51
4732,4732,52
4733,4733,55
4734,4734,50
4735,4735,53
4736,4736,57
4737,4737,56
4738,4738,58
4739,4739,61
4740,4740,56
4741,4741,55
4742,4742,49
4743,4743,58
4744,4744,60
4745,4745,51
4746,4746,54
4747,4747,53
4748,4748,56
4749,4749,55
4750,4750,58
4751,4751,49
4752,4752,52
4753,4753,54
4754,4754,59
4755,4755,55
4756,4756,60
4757,4757,56
4758,4758,52
4759,4759,49
4760,4760,55
4761,4761,59
4762,4762,55
4763,4763,49
4764,4764,59
4765,4765,56
4766,4766,56
4767,4767,57
4768,4768,55
4769,4769,58
4770,4770,55
4771,4771,58
4772,4772,53
4773,4773,56
4774,4774,58
4775,4775,56
4776,4776,56
4777,4777,56
4778,4778,55
4779,4779,56
4780,4780,46
4781,4781,53
4782,4782,56
4783,4783,55
4784,4784,59
4785,4785,58
4786,4786,59
4787,4787,58
4788,4788,56
4789,4789,60
4790,4790,52
4791,4791,57
4792,4792,54
4793,4793,54
4794,4794,49
4795,4795,56
4796,4796,48
4797,4797,48
4798,4798,53
4799,4799,46
4800,4800,52
4801,4801,60
4802,4802,53
4803,4803,58
4804,4804,59
4805,4805,56
4806,4806,55
4807,4807,47
4808,4808,60
4809,4809,53
4810,4810,55
4811,4811,54
4812,4812,58
4813,4813,57
4814,4814,54
4815,4815,56
4816,4816,51
4817,4817,56
4818,4818,50
4819,4819,50
4820,4820,56
4821,4821,57
4822,4822,58
4823,4823,56
4824,4824,54
4825,4825,56
4826,4826,54
4827,4827,57
4828,4828,58
4829,4829,51
4830,4830,56
4831,4831,52
4832,4832,51
4833,4833,56
4834,4834,56
4835,4835,50
4836,4836,54
4837,4837,62
4838,4838,50
4839,4839,55
4840,4840,57
4841,4841,56
4842,4842,55
4843,4843,52
4844,4844,56
4845,4845,51
4846,4846,55
4847,4847,58
4848,4848,55
4849,4849,56
4850,4850,55
4851,4851,57
4852,4852,57
4853,4853,49
4854,4854,58
4855,4855,58
4856,4856,53
4857,4857,57
4858,4858,54
4859,4859,57
4860,4860,56
4861,4861,54
4862,4862,54
4863,4863,48
4864,4864,52
4865,4865,52
4866,4866,52
4867,4867,58
4868,4868,51
4869,4869,55
4870,4870,57
4871,4871,51
4872,4872,61
4873,4873,59
4874,4874,52
4875,4875,53
4876,4876,54
4877,4877,61
4878,4878,58
4879,4879,60
4880,4880,57
4881,4881,56
4882,4882,48
4883,4883,55
4884,4884,56
4885,4885,59
4886,4886,56
4887,4887,57
4888,4888,55
4889,4889,49
4890,4890,57
4891,4891,49
4892,4892,58
4893,4893,53
4894,4894,52
4895,4895,55
4896,4896,51
4897,4897,57
4898,4898,58
4899,4899,50
4900,4900,59
4901,4901,55
4902,4902,51
4903,4903,58
4904,4904,58
4905,4905,53
4906,4906,59
4907,4907,57
4908,4908,55
4909,4909,57
4910,4910,61
4911,4911,58
4912,4912,57
4913,4913,52
4914,4914,55
4915,4915,58
4916,4916,56
4917,4917,54
4918,4918,52
4919,4919,53
4920,4920,55
4921,4921,48
4922,4922,57
4923,4923,54
4924,4924,56
4925,4925,54
4926,4926,52
4927,4927,53
4928,4928,57
4929,4929,57
4930,4930,57
4931,4931,54
4932,4932,55
4933,4933,52
4934,4934,60
4935,4935,58
4936,4936,55
4937,4937,51
4938,4938,55
4939,4939,58
4940,4940,51
4941,4941,56
4942,4942,54
4943,4943,55
4944,4944,58
4945,4945,59
4946,4946,57
4947,4947,54
4948,4948,56
4949,4949,57
4950,4950,61
4951,4951,57
4952,4952,56
4953,4953,52
4954,4954,56
4955,4955,56
4956,4956,58
4957,4957,53
4958,4958,58
4959,4959,59
4960,4960,57
4961,4961,60
4962,4962,55
4963,4963,59
4964,4964,54
4965,4965,50
4966,4966,53
4967,4967,56
4968,4968,53
4969,4969,56
4970,4970,57
4971,4971,49
4972,4972,56
4973,4973,58
4974,4974,53
4975,4975,56
4976,4976,55
4977,4977,54
4978,4978,53
4979,4979,51
4980,4980,51
4981,4981,56
4982,4982,57
4983,4983,59
4984,4984,56
4985,4985,56
4986,4986,56
4987,4987,55
4988,4988,49
4989,4989,54
4990,4990,55
4991,4991,55
4992,4992,54
4993,4993,57
4994,4994,55
4995,4995,57
4996,4996,53
4997,4997,57
4998,4998,62
4999,4999,52
5000,5000,55
5001,5001,51
5002,5002,57
5003,5003,55
5004,5004,47
5005,5005,59
5006,5006,54
5007,5007,57
5008,5008,60
5009,5009,55
5010,5010,57
5011,5011,58
5012,5012,58
5013,5013,53
5014,5014,55
5015,5015,56
5016,5016,53
5017,5017,55
5018,5018,58
5019,5019,60
5020,5020,57
5021,5021,55
5022,5022,49
5023,5023,56
5024,5024,55
5025,5025,54
5026,5026,56
5027,5027,55
5028,5028,56
5029,5029,56
5030,5030,57
5031,5031,53
5032,5032,58
5033,5033,56
5034,5034,50
5035,5035,57
5036,5036,56
5037,5037,59
5038,5038,53
5039,5039,57
5040,5040,55
5041,5041,55
5042,5042,51
5043,5043,49
5044,5044,54
5045,5045,56
5046,5046,54
5047,5047,56
5048,5048,58
5049,5049,56
5050,5050,53
5051,5051,57
5052,5052,56
5053,5053,50
5054,5054,54
5055,5055,53
5056,5056,52
5057,5057,57
5058,5058,58
5059,5059,60
5060,5060,55
5061,5061,55
5062,5062,54
5063,5063,52
5064,5064,56
5065,5065,55
5066,5066,51
5067,5067,56
5068,5068,57
5069,5069,57
5070,5070,56
5071,5071,57
5072,5072,58
5073,5073,57
5074,5074,58
5075,5075,59
5076,5076,56
5077,5077,50
5078,5078,53
5079,5079,56
5080,5080,53
5081,5081,59
5082,5082,59
5083,5083,56
5084,5084,56
5085,5085,58
5086,5086,57
5087,5087,49
5088,5088,55
5089,5089,58
5090,5090,57
5091,5091,57
5092,5092,57
5093,5093,58
5094,5094,59
5095,5095,54
5096,5096,60
5097,5097,54
5098,5098,57
5099,5099,56
5100,5100,55
5101,5101,54
5102,5102,60
5103,5103,57
5104,5104,57
5105,5105,56
5106,5106,56
5107,5107,55
5108,5108,56
5109,5109,56
5110,5110,55
5111,5111,57
5112,5112,58
5113,5113,57
5114,5114,61
5115,5115,58
5116,5116,52
5117,5117,52
5118,5118,48
5119,5119,56
5120,5120,50
5121,5121,51
5122,5122,53
5123,5123,60
5124,5124,54
5125,5125,58
5126,5126,57
5127,5127,55
5128,5128,53
5129,5129,55
5130,5130,53
5131,5131,59
5132,5132,51
5133,5133,54
5134,5134,59
5135,5135,54
5136,5136,54
5137,5137,58
5138,5138,59
5139,5139,56
5140,5140,57
5141,5141,56
5142,5142,57
5143,5143,60
5144,5144,53
5145,5145,54
5146,5146,54
5147,5147,54
5148,5148,54
5149,5149,57
5150,5150,55
5151,5151,54
5152,5152,58
5153,5153,59
5154,5154,62
5155,5155,50
5156,5156,55
5157,5157,53
5158,5158,57
5159,5159,59
5160,5160,59
5161,5161,54
5162,5162,61
5163,5163,57
5164,5164,50
5165,5165,58
5166,5166,57
5167,5167,52
5168,5168,58
5169,5169,49
5170,5170,51
5171,5171,51
5172,5172,55
5173,5173,49
5174,5174,58
5175,5175,56
5176,5176,56
5177,5177,53
5178,5178,57
5179,5179,56
5180,5180,55
5181,5181,53
5182,5182,48
5183,5183,58
5184,5184,60
5185,5185,56
5186,5186,57
5187,5187,54
5188,5188,56
5189,5189,58
5190,5190,58
5191,5191,59
5192,5192,57
5193,5193,61
5194,5194,55
5195,5195,57
5196,5196,56
5197,5197,55
5198,5198,50
5199,5199,53
5200,5200,57
5201,5201,58
5202,5202,56
5203,5203,57
5204,5204,54
5205,5205,57
5206,5206,57
5207,5207,61
5208,5208,57
5209,5209,58
5210,5210,56
5211,5211,57
5212,5212,56
5213,5213,55
5214,5214,54
5215,5215,51
5216,5216,58
5217,5217,57
5218,5218,56
5219,5219,57
5220,5220,55
5221,5221,49
5222,5222,58
5223,5223,58
5224,5224,55
5225,5225,56
5226,5226,56
5227,5227,52
5228,5228,59
5229,5229,56
5230,5230,58
5231,5231,57
5232,5232,59
5233,5233,47
5234,5234,61
5235,5235,60
5236,5236,58
5237,5237,58
5238,5238,52
5239,5239,53
5240,5240,57
5241,5241,58
5242,5242,59
5243,5243,58
5244,5244,57
5245,5245,52
5246,5246,53
5247,5247,52
5248,5248,56
5249,5249,58
5250,5250,55
5251,5251,57
5252,5252,50
5253,5253,56
5254,5254,56
5255,5255,55
5256,5256,51
5257,5257,58
5258,5258,58
5259,5259,58
5260,5260,56
5261,5261,60
5262,5262,54
5263,5263,53
5264,5264,48
5265,5265,59
5266,5266,57
5267,5267,60
5268,5268,55
5269,5269,55
5270,5270,54
5271,5271,57
5272,5272,56
5273,5273,57
5274,5274,55
5275,5275,54
5276,5276,57
5277,5277,52
5278,5278,52
5279,5279,57
5280,5280,49
5281,5281,59
5282,5282,60
5283,5283,60
5284,5284,49
5285,5285,57
5286,5286,52
5287,5287,53
5288,5288,54
5289,5289,47
5290,5290,54
5291,5291,59
5292,5292,58
5293,5293,52
5294,5294,51
5295,5295,48
5296,5296,52
5297,5297,53
5298,5298,58
5299,5299,56
5300,5300,55
5301,5301,55
5302,5302,57
5303,5303,59
5304,5304,55
5305,5305,54
5306,5306,56
5307,5307,56
5308,5308,48
5309,5309,53
5310,5310,55
5311,5311,54
5312,5312,56
5313,5313,58
5314,5314,55
5315,5315,60
5316,5316,56
5317,5317,53
5318,5318,54
5319,5319,56
5320,5320,55
5321,5321,57
5322,5322,55
5323,5323,53
5324,5324,56
5325,5325,55
5326,5326,55
5327,5327,56
5328,5328,59
5329,5329,58
5330,5330,47
5331,5331,52
5332,5332,58
5333,5333,56
5334,5334,59
5335,5335,59
5336,5336,56
5337,5337,50
5338,5338,49
5339,5339,57
5340,5340,57
5341,5341,56
5342,5342,56
5343,5343,56
5344,5344,58
5345,5345,57
5346,5346,55
5347,5347,55
5348,5348,57
5349,5349,54
5350,5350,48
5351,5351,57
5352,5352,54
5353,5353,57
5354,5354,58
5355,5355,58
5356,5356,57
5357,5357,58
5358,5358,61
5359,5359,59
5360,5360,60
5361,5361,49
5362,5362,56
5363,5363,48
5364,5364,57
5365,5365,55
5366,5366,58
5367,5367,58
5368,5368,55
5369,5369,51
5370,5370,54
5371,5371,58
5372,5372,57
5373,5373,53
5374,5374,58
5375,5375,52
5376,5376,52
5377,5377,51
5378,5378,58
5379,5379,54
5380,5380,57
5381,5381,55
5382,5382,56
5383,5383,55
5384,5384,55
5385,5385,50
5386,5386,57
5387,5387,52
5388,5388,52
5389,5389,54
5390,5390,57
5391,5391,57
5392,5392,56
5393,5393,60
5394,5394,52
5395,5395,58
5396,5396,53
5397,5397,58
5398,5398,51
5399,5399,55
5400,5400,54
5401,5401,56
5402,5402,60
5403,5403,51
5404,5404,58
5405,5405,57
5406,5406,51
5407,5407,54
5408,5408,56
5409,5409,56
5410,5410,56
5411,5411,57
5412,5412,50
5413,5413,55
5414,5414,54
5415,5415,51
5416,5416,48
5417,5417,56
5418,5418,59
5419,5419,55
5420,5420,52
5421,5421,57
5422,5422,58
5423,5423,47
5424,5424,59
5425,5425,57
5426,5426,50
5427,5427,58
5428,5428,58
5429,5429,56
5430,5430,60
5431,5431,56
5432,5432,60
5433,5433,55
5434,5434,54
5435,5435,51
5436,5436,56
5437,5437,55
5438,5438,59
5439,5439,55
5440,5440,52
5441,5441,55
5442,5442,55
5443,5443,57
5444,5444,56
5445,5445,55
5446,5446,59
5447,5447,58
5448,5448,60
5449,5449,59
5450,5450,60
5451,5451,54
5452,5452,49
5453,5453,58
5454,5454,57
5455,5455,59
5456,5456,56
5457,5457,55
5458,5458,56
5459,5459,57
5460,5460,59
5461,5461,56
5462,5462,60
5463,5463,59
5464,5464,57
5465,5465,54
5466,5466,55
5467,5467,55
5468,5468,48
5469,5469,58
5470,5470,58
5471,5471,57
5472,5472,59
5473,5473,57
5474,5474,58
5475,5475,58
5476,5476,57
5477,5477,55
5478,5478,57
5479,5479,51
5480,5480,57
5481,5481,56
5482,5482,53
5483,5483,50
5484,5484,48
5485,5485,56
5486,5486,56
5487,5487,52
5488,5488,58
5489,5489,56
5490,5490,52
5491,5491,58
5492,5492,51
5493,5493,54
5494,5494,54
5495,5495,55
5496,5496,52
5497,5497,61
5498,5498,56
5499,5499,57
5500,5500,58
5501,5501,54
5502,5502,53
5503,5503,59
5504,5504,49
5505,5505,56
5506,5506,56
5507,5507,53
5508,5508,57
5509,5509,53
5510,5510,59
5511,5511,54
5512,5512,59
5513,5513,56
5514,5514,47
5515,5515,55
5516,5516,58
5517,5517,47
5518,5518,58
5519,5519,57
5520,5520,58
5521,5521,52
5522,5522,58
5523,5523,59
5524,5524,57
5525,5525,55
5526,5526,55
5527,5527,58
5528,5528,54
5529,5529,53
5530,5530,56
5531,5531,51
5532,5532,58
5533,5533,53
5534,5534,59
5535,5535,54
5536,5536,53
5537,5537,54
5538,5538,57
5539,5539,57
5540,5540,55
5541,5541,53
5542,5542,59
5543,5543,57
5544,5544,58
5545,5545,53
5546,5546,57
5547,5547,54
5548,5548,47
5549,5549,52
5550,5550,58
5551,5551,54
5552,5552,51
5553,5553,58
5554,5554,56
5555,5555,48
5556,5556,51
5557,5557,48
5558,5558,57
5559,5559,57
5560,5560,55
5561,5561,57
5562,5562,57
5563,5563,55
5564,5564,56
5565,5565,53
5566,5566,50
5567,5567,58
5568,5568,55
5569,5569,59
5570,5570,60
5571,5571,58
5572,5572,57
5573,5573,47
5574,5574,56
5575,5575,59
5576,5576,55
5577,5577,48
5578,5578,58
5579,5579,53
5580,5580,54
5581,5581,59
5582,5582,55
5583,5583,50
5584,5584,51
5585,5585,57
5586,5586,53
5587,5587,58
5588,5588,58
5589,5589,57
5590,5590,58
5591,5591,51
5592,5592,57
5593,5593,55
5594,5594,56
5595,5595,57
5596,5596,55
5597,5597,60
5598,5598,57
5599,5599,52
5600,5600,57
5601,5601,49
5602,5602,56
5603,5603,56
5604,5604,54
5605,5605,56
5606,5606,50
5607,5607,56
5608,5608,58
5609,5609,57
5610,5610,56
5611,5611,57
5612,5612,55
5613,5613,56
5614,5614,54
5615,5615,57
5616,5616,55
5617,5617,57
5618,5618,47
5619,5619,58
5620,5620,52
5621,5621,58
5622,5622,58
5623,5623,57
5624,5624,56
5625,5625,52
5626,5626,54
5627,5627,59
5628,5628,53
5629,5629,58
5630,5630,49
5631,5631,59
5632,5632,57
5633,5633,56
5634,5634,55
5635,5635,53
5636,5636,56
5637,5637,50
5638,5638,48
5639,5639,57
5640,5640,56
5641,5641,55
5642,5642,53
5643,5643,54
5644,5644,59
5645,5645,58
5646,5646,57
5647,5647,52
5648,5648,49
5649,5649,51
5650,5650,56
5651,5651,56
5652,5652,58
5653,5653,56
5654,5654,54
5655,5655,55
5656,5656,56
5657,5657,51
5658,5658,52
5659,5659,50
5660,5660,58
5661,5661,60
5662,5662,58
5663,5663,58
5664,5664,56
5665,5665,57
5666,5666,47
5667,5667,55
5668,5668,56
5669,5669,58
5670,5670,49
5671,5671,55
5672,5672,58
5673,5673,51
5674,5674,54
5675,5675,55
5676,5676,56
5677,5677,52
5678,5678,57
5679,5679,57
5680,5680,52
5681,5681,46
5682,5682,54
5683,5683,56
5684,5684,55
5685,5685,59
5686,5686,58
5687,5687,58
5688,5688,52
5689,5689,59
5690,5690,55
5691,5691,57
5692,5692,60
5693,5693,57
5694,5694,56
5695,5695,60
5696,5696,60
5697,5697,52
5698,5698,60
5699,5699,56
5700,5700,53
5701,5701,55
5702,5702,54
5703,5703,56
5704,5704,48
5705,5705,55
5706,5706,57
5707,5707,53
5708,5708,59
5709,5709,54
5710,5710,58
5711,5711,52
5712,5712,54
5713,5713,51
5714,5714,54
5715,5715,57
5716,5716,60
5717,5717,57
5718,5718,57
5719,5719,57
5720,5720,61
5721,5721,57
5722,5722,55
5723,5723,56
5724,5724,58
5725,5725,58
5726,5726,47
5727,5727,49
5728,5728,59
5729,5729,59
5730,5730,55
5731,5731,50
5732,5732,57
5733,5733,49
5734,5734,54
5735,5735,51
5736,5736,56
5737,5737,58
5738,5738,59
5739,5739,57
5740,5740,56
5741,5741,60
5742,5742,55
5743,5743,61
5744,5744,50
5745,5745,58
5746,5746,54
5747,5747,54
5748,5748,49
5749,5749,57
5750,5750,57
5751,5751,57
5752,5752,49
5753,5753,55
5754,5754,54
5755,5755,59
5756,5756,57
5757,5757,58
5758,5758,55
5759,5759,55
5760,5760,52
5761,5761,59
5762,5762,50
5763,5763,50
5764,5764,53
5765,5765,52
5766,5766,61
5767,5767,54
5768,5768,56
5769,5769,52
5770,5770,55
5771,5771,56
5772,5772,54
5773,5773,58
5774,5774,54
5775,5775,55
5776,5776,54
5777,5777,51
5778,5778,53
5779,5779,53
5780,5780,56
5781,5781,59
5782,5782,59
5783,5783,57
5784,5784,54
5785,5785,59
5786,5786,58
5787,5787,57
5788,5788,57
5789,5789,57
5790,5790,56
5791,5791,55
5792,5792,51
5793,5793,57
5794,5794,60
5795,5795,57
5796,5796,56
5797,5797,59
5798,5798,53
5799,5799,53
5800,5800,49
5801,5801,52
5802,5802,59
5803,5803,56
5804,5804,55
5805,5805,59
5806,5806,54
5807,5807,58
5808,5808,57
5809,5809,57
5810,5810,59
5811,5811,56
5812,5812,55
5813,5813,59
5814,5814,58
5815,5815,55
5816,5816,58
5817,5817,52
5818,5818,54
5819,5819,50
5820,5820,56
5821,5821,54
5822,5822,56
5823,5823,55
5824,5824,58
5825,5825,57
5826,5826,56
5827,5827,55
5828,5828,56
5829,5829,60
5830,5830,56
5831,5831,55
5832,5832,47
5833,5833,54
5834,5834,54
5835,5835,60
5836,5836,52
5837,5837,55
5838,5838,56
5839,5839,50
5840,5840,58
5841,5841,58
5842,5842,51
5843,5843,59
5844,5844,57
5845,5845,56
5846,5846,49
5847,5847,56
5848,5848,52
5849,5849,52
5850,5850,58
5851,5851,51
5852,5852,58
5853,5853,59
5854,5854,52
5855,5855,54
5856,5856,48
5857,5857,58
5858,5858,53
5859,5859,59
5860,5860,54
5861,5861,53
5862,5862,60
5863,5863,56
5864,5864,52
5865,5865,56
5866,5866,59
5867,5867,58
5868,5868,58
5869,5869,48
5870,5870,55
5871,5871,57
5872,5872,52
5873,5873,52
5874,5874,54
5875,5875,50
5876,5876,57
5877,5877,51
5878,5878,55
5879,5879,57
5880,5880,56
5881,5881,55
5882,5882,49
5883,5883,58
5884,5884,55
5885,5885,57
5886,5886,57
5887,5887,51
5888,5888,55
5889,5889,51
5890,5890,57
5891,5891,52
5892,5892,49
5893,5893,57
5894,5894,59
5895,5895,57
5896,5896,60
5897,5897,56
5898,5898,58
5899,5899,62
5900,5900,51
5901,5901,57
5902,5902,56
5903,5903,48
5904,5904,55
5905,5905,55
5906,5906,55
5907,5907,51
5908,5908,56
5909,5909,58
5910,5910,53
5911,5911,57
5912,5912,58
5913,5913,57
5914,5914,57
5915,5915,57
5916,5916,53
5917,5917,49
5918,5918,58
5919,5919,60
5920,5920,52
5921,5921,53
5922,5922,62
5923,5923,59
5924,5924,57
5925,5925,59
5926,5926,48
5927,5927,59
5928,5928,58
5929,5929,58
5930,5930,57
5931,5931,57
5932,5932,57
5933,5933,55
5934,5934,53
5935,5935,54
5936,5936,57
5937,5937,57
5938,5938,58
5939,5939,59
5940,5940,52
5941,5941,62
5942,5942,60
5943,5943,50
5944,5944,53
5945,5945,51
5946,5946,52
5947,5947,57
5948,5948,58
5949,5949,56
5950,5950,55
5951,5951,58
5952,5952,55
5953,5953,58
5954,5954,60
5955,5955,54
5956,5956,56
5957,5957,51
5958,5958,58
5959,5959,53
5960,5960,55
5961,5961,57
5962,5962,61
5963,5963,58
5964,5964,58
5965,5965,55
5966,5966,55
5967,5967,61
5968,5968,58
5969,5969,58
5970,5970,57
5971,5971,54
5972,5972,58
5973,5973,61
5974,5974,54
5975,5975,57
5976,5976,57
5977,5977,55
5978,5978,51
5979,5979,57
5980,5980,59
5981,5981,55
5982,5982,58
5983,5983,55
5984,5984,51
5985,5985,58
5986,5986,55
5987,5987,60
5988,5988,53
5989,5989,58
5990,5990,55
5991,5991,57
5992,5992,55
5993,5993,54
5994,5994,50
5995,5995,58
5996,5996,56
5997,5997,58
5998,5998,57
5999,5999,54
6000,6000,57
